poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
tateana_,cindy046,mentions,sun nov 20 21:50:51 +0000 2016,800456397834121216,rt @cindy046: @jaecreates have styled black women's thick natural hair sir? https://t.co/hxdvwskuev,[],True
tateana_,jaecreates,mentions,sun nov 20 21:50:51 +0000 2016,800456397834121216,rt @cindy046: @jaecreates have styled black women's thick natural hair sir? https://t.co/hxdvwskuev,[],True
bbungcayao,hellobangsie,mentions,sun nov 20 21:53:08 +0000 2016,800456972445237248,"rt @hellobangsie: change of plans trolls?
just give up already. it aint worth it 😁",[],True
bbungcayao,flirtynotes,mentions,sun nov 20 21:53:36 +0000 2016,800457089915109377,"rt @flirtynotes: a true relationship is having someone who accepts your past, supports your present, loves you and encourages your future.",[],True
calasade,edgylines,mentions,sun nov 20 21:54:35 +0000 2016,800457337362186240,"rt @edgylines: ""hodor, je kon praten! wat is er gebeurd?""

""hodor""

""dat verklaart alles!""

#gameofthrones",['gameofthrones'],True
sunsheryan,amyrightside,mentions,sun nov 20 21:57:09 +0000 2016,800457983268253696,rt @amyrightside: ‘game of thrones’ season 6 character posters tease... https://t.co/az6ixuqhwt #gameofthrones,['gameofthrones'],True
zergserenity,beautybrienne,mentions,sun nov 20 22:01:25 +0000 2016,800459057010274310,rt @beautybrienne: rigging up a game of operation with a real corpse and some joke buzzers. https://t.co/m0c5cdt485,[],True
lkatja08,lkatja08,tweet,sun nov 20 22:14:51 +0000 2016,800462437619101696,"wie die 2 eriks sich erschrocken haben, nur weil pan rein kam.😂😂😂
#gronkhtv",['gronkhtv'],False
diaval_d,sinthiastoob,mentions,sun nov 20 22:20:54 +0000 2016,800463960176664576,rt @sinthiastoob: it's nearly bedtime! thanks for a lovely twitter weekend.... you fools! 😂❤️❤️😂 https://t.co/wuxpy7z5nw,[],True
onbaluu,refrancesco7,mentions,sun nov 20 22:25:08 +0000 2016,800465025521643520,"rt @refrancesco7: follow back.
best ship.
#clexa. #klaroline. #coliver #klaine.
#thevampirediaries #theoriginals #the100 #htgaw #glee.","['clexa', 'klaroline', 'coliver', 'klaine', 'thevampirediaries', 'theoriginals', 'the100', 'htgaw', 'glee']",True
yalinelf,minminnay,mentions,sun nov 20 22:29:39 +0000 2016,800466162182017024,rt @minminnay: เป็นครั้งแรกที่เพลงsj all killโดยที่เอลฟ์ไม่ต้องลงแรงอะไรเลย ติดชาร์ตแบบงงๆ ไม่ใช่ว่าเราคิดว่าเพลงไม่ดี แต่เพราะพวกเขาไม่เคย…,[],True
_iwaleed94,yazeedovic1994,reply,sun nov 20 22:30:18 +0000 2016,800466325772664833,@yazeedovic1994 مبروك التعادل سيناريو يغغبن,[],False
amandsst,amandsst,tweet,sun nov 20 22:43:51 +0000 2016,800469735724830721,‘game of thrones’: 11 classic tyrion lannister... https://t.co/hxeewwey3z #gameofthrones,['gameofthrones'],False
dizzytiggy,dailenogden,mentions,sun nov 20 22:46:38 +0000 2016,800470436182183936,"more of my #gameofthrones related #crossstitching.
""dracary's.""
artwork by @dailenogden. 
charted by… https://t.co/idptdddrqq","['gameofthrones', 'crossstitching']",False
aldairalegriar,jamespaxtonyo,mentions,sun nov 20 22:48:15 +0000 2016,800470843000164352,"rt @jamespaxtonyo: that he is unapologetically his own, unique self. https://t.co/4oelgnuymh",[],True
thronesah,beautybrienne,mentions,sun nov 20 23:02:47 +0000 2016,800474500433379328,rt @beautybrienne: rigging up a game of operation with a real corpse and some joke buzzers. https://t.co/m0c5cdt485,[],True
goncalocruz311,got_tyrion,mentions,sun nov 20 23:12:16 +0000 2016,800476887017463808,rt @got_tyrion: sunday is better with game of thrones https://t.co/nzf0ws4rou,[],True
elenareallopez,1remyi,mentions,sun nov 20 23:13:40 +0000 2016,800477239343083520,"rt @1remyi: in season 6 ‘#gameofthrones’ goes off-book but, as... #gameofthrones https://t.co/eoyzdxxmyy","['gameofthrones', 'gameofthrones']",True
siroratr1,minminnay,mentions,sun nov 20 23:15:31 +0000 2016,800477704894042112,rt @minminnay: ถ้าเป็นนี่คงหัวใจวาย ผช.คนนี้นั่งร้องคาราโอเกะเพลงกวังฮวามุนอยู่ดีๆ เจ้าของเพลงเดินเข้ามาร้องด้วย😂😂 (kyuobserver) https://t.…,[],True
heypaulovitor_,heypaulovitor_,tweet,sun nov 20 23:15:53 +0000 2016,800477797177323520,quem tem duas provas na faculdade amanhã levanta a mão 🙋🙋🙋🙋,[],False
niz5s,niz5s,tweet,sun nov 20 23:20:04 +0000 2016,800478849955983362,"#gameofthrones
يمكن مشهد المعركه بالجزء الاخير من الثرونز افضل مشاهد المسلسل، لكن عن نفسي اشوف هذا المشهد هو الأعظم
https://t.co/ckwkw3v47k",['gameofthrones'],False
mme_mook,minminnay,mentions,sun nov 20 23:20:28 +0000 2016,800478950623326208,"rt @minminnay: 0.30 am kst. 
- ยังคงall killอยู่เช่นเดิม
- อันดับรวมใน ichart อยู่ที่3
- ชาร์ตรายวันขึ้นที่1 ของmonkey3… ",[],True
ducksandtrucks1,got_tyrion,mentions,sun nov 20 23:22:49 +0000 2016,800479542007590912,rt @got_tyrion: sunday is better with game of thrones https://t.co/nzf0ws4rou,[],True
murphtheswerve6,got_tyrion,mentions,sun nov 20 23:25:32 +0000 2016,800480225675116550,rt @got_tyrion: sunday is better with game of thrones https://t.co/nzf0ws4rou,[],True
ahmed__g,got_tyrion,mentions,sun nov 20 23:26:36 +0000 2016,800480494127292416,rt @got_tyrion: sunday is better with game of thrones https://t.co/nzf0ws4rou,[],True
kwakunyan,lordsnow,mentions,sun nov 20 23:32:41 +0000 2016,800482025031417856,rt @lordsnow: house stark is back from the dead! #winterishere https://t.co/uxnk8tkzep,['winterishere'],True
